"","Item","RT","Response","Participant","Condition"
"2909",33,632.875282592067,1,18,"Control"
"2910",2,768.599317307235,1,18,"Control"
"2911",15,440.706120598406,1,18,"Control"
"2912",79,588.594513545104,1,18,"Control"
"2913",36,968.764587225451,1,18,"Control"
"2914",41,720.506918863975,1,18,"Control"
"2915",6,1220.66159695896,1,18,"Control"
"2916",74,676.370787306951,1,18,"Control"
"2917",17,724.511157653978,1,18,"Control"
"2918",30,1024.48783527871,1,18,"Control"
"2919",3,672.507622177363,1,18,"Control"
"2921",60,3312.63566411144,1,18,"Control"
"2922",4,460.493542135737,1,18,"Control"
"2923",88,904.778337737298,1,18,"Control"
"2924",28,668.596187406365,1,18,"Control"
"2925",37,736.495558849128,1,18,"Control"
"2926",84,600.671827029146,1,18,"Control"
"2927",44,1152.52013146892,1,18,"Control"
"2928",22,760.639340938724,1,18,"Control"
"2929",58,1800.48921612797,1,18,"Control"
"2930",8,736.676333914147,1,18,"Control"
"2931",56,2080.41348542429,1,18,"Control"
"2932",57,816.678549119388,1,18,"Control"
"2933",61,564.63265536695,1,18,"Control"
"2934",80,2928.53889282742,1,18,"Control"
"2935",59,872.787021975455,1,18,"Control"
"2936",53,1804.53039848726,1,18,"Control"
"2937",7,1780.73287963889,1,18,"Control"
"2938",85,520.014907091536,1,18,"Control"
"2939",70,680.562982965057,1,18,"Control"
"2940",43,636.702439474902,1,18,"Control"
"2941",78,1148.75704238329,1,18,"Control"
"2943",63,592.477834632518,1,18,"Control"
"2944",82,2424.45229619079,1,18,"Control"
"2945",38,1100.58757191109,1,18,"Control"
"2946",52,604.657160964052,1,18,"Control"
"2947",29,848.490909325847,1,18,"Control"
"2948",87,772.612022083194,1,18,"Control"
"2949",21,656.7007767826,1,18,"Control"
"2950",66,512.725830594718,1,18,"Control"
"2951",62,832.538858026965,1,18,"Control"
"2952",40,1516.52703056789,1,18,"Control"
"2953",89,924.514106249262,1,18,"Control"
"2954",18,1344.64422976816,1,18,"Control"
"2955",14,940.52036089488,1,18,"Control"
"2957",9,1380.0856157759,1,18,"Control"
"2958",90,760.325723615097,1,18,"Control"
"2959",68,756.328131297778,1,18,"Control"
"2960",25,460.548894330714,1,18,"Control"
"2961",11,988.839172521693,1,18,"Control"
"2962",69,804.690391612894,1,18,"Control"
"2963",5,1584.66136538482,1,18,"Control"
"2964",86,492.468199608993,1,18,"Control"
"2965",50,520.615032544811,1,18,"Control"
"2966",81,1509.09663981474,1,18,"Control"
"2967",72,840.451343687164,1,18,"Control"
"2968",19,544.528663187521,1,18,"Control"
"2969",12,1540.90301819451,1,18,"Control"
"2971",31,481.500089364999,1,18,"Foot"
"2972",44,788.699670469214,1,18,"Foot"
"2973",43,692.512702197746,1,18,"Foot"
"2974",82,1496.98439775784,1,18,"Foot"
"2975",90,1108.65885716703,1,18,"Foot"
"2976",33,692.874080900765,1,18,"Foot"
"2978",60,2564.82290176427,1,18,"Foot"
"2979",12,1008.78195312634,1,18,"Foot"
"2980",87,744.663572855643,1,18,"Foot"
"2981",38,560.574871860808,1,18,"Foot"
"2982",5,1720.53519838482,1,18,"Foot"
"2983",17,952.816177955356,1,18,"Foot"
"2984",45,1232.51655130935,1,18,"Foot"
"2985",34,1008.58307318867,1,18,"Foot"
"2986",75,708.754690124806,1,18,"Foot"
"2987",32,1377.01630126048,1,18,"Foot"
"2988",6,2072.72165667746,1,18,"Foot"
"2990",84,1196.52695151581,1,18,"Foot"
"2991",50,744.594344267171,1,18,"Foot"
"2992",11,940.886882344785,1,18,"Foot"
"2993",1,1660.70073940409,1,18,"Foot"
"2995",69,1244.76602049435,1,18,"Foot"
"2996",77,812.792704775347,1,18,"Foot"
"2997",10,576.916087731661,1,18,"Foot"
"2998",26,2196.70557667905,1,18,"Foot"
"2999",35,656.768946747434,1,18,"Foot"
"3000",70,1672.40011514241,1,18,"Foot"
"3001",56,1620.5158011644,1,18,"Foot"
"3002",68,557.19053253415,1,18,"Foot"
"3003",20,672.891150780742,1,18,"Foot"
"3004",24,1036.58777985402,1,18,"Foot"
"3005",81,1616.6603772208,1,18,"Foot"
"3006",30,1296.66152220125,1,18,"Foot"
"3007",76,1032.78108869836,1,18,"Foot"
"3008",64,1832.5441034558,1,18,"Foot"
"3010",39,500.701607698829,1,18,"Foot"
"3011",58,1696.54483856357,1,18,"Foot"
"3012",63,772.875917165948,1,18,"Foot"
"3013",21,540.811717471115,1,18,"Foot"
"3014",73,664.021166891871,1,18,"Foot"
"3015",89,1344.82962428319,1,18,"Foot"
"3016",55,712.846499967782,1,18,"Foot"
"3017",7,1120.622302421,1,18,"Foot"
"3019",22,752.853950290955,1,18,"Foot"
"3020",8,900.660495370175,1,18,"Foot"
"3021",66,540.843340852007,1,18,"Foot"
"3022",23,792.75359841904,1,18,"Foot"
"3023",72,628.740267663488,1,18,"Foot"
"3024",37,1728.57627677149,1,18,"Foot"
"3025",57,2564.57875963952,1,18,"Foot"
"3026",27,1021.13743807877,1,18,"Foot"
"3027",86,520.61058452,1,18,"Foot"
"3028",85,616.678454596695,1,18,"Foot"
"3029",65,952.434492921384,1,18,"Foot"
"3030",67,808.773630211363,1,18,"Foot"
"3031",78,829.082090180236,1,18,"Foot"
"3032",9,1420.58809305854,1,18,"Foot"
"3033",79,628.639674336227,1,18,"Foot"
"3035",18,1176.74970720327,1,18,"Foot"
"3036",88,808.851544326899,1,18,"Foot"
"3037",25,684.737109835623,1,18,"Foot"
"3038",54,2168.54714399415,1,18,"Foot"
"3039",80,1420.49078687887,1,18,"Foot"
"3040",74,940.6066176889,1,18,"Foot"
"3041",29,612.572055593773,1,18,"Foot"
"3042",28,928.531923696937,1,18,"Foot"
"3043",16,1068.57261755795,1,18,"Foot"
"3044",15,2736.45203884007,1,18,"Foot"
"3045",40,1320.37897359987,1,18,"Foot"
"3046",19,628.51454318843,1,18,"Foot"
"3047",4,709.099013554805,1,18,"Foot"
"3048",3,500.843367059133,1,18,"Foot"
"3049",2,888.873566625989,1,18,"Foot"
"3050",83,1568.40696870131,1,18,"Foot"
"3051",53,1189.03525079986,1,18,"Foot"
"3052",51,792.480939613597,1,18,"Foot"
"3053",52,784.87600524204,1,18,"Foot"
"3054",62,896.295232756529,1,18,"Foot"
"3055",59,1032.44724324031,1,18,"Foot"
"3056",36,612.523196494294,1,18,"Foot"
"3057",61,1336.81557388627,1,18,"Foot"
"3058",14,976.441998238442,1,18,"Foot"
"3059",41,1196.65561341208,1,18,"Foot"
"3060",71,944.585660028679,1,18,"Foot"
"3061",66,941.43876221824,1,18,"Finger"
"3062",30,708.564345341983,1,18,"Finger"
"3063",72,1264.50676333479,1,18,"Finger"
"3064",41,632.626566131876,1,18,"Finger"
"3065",50,1216.01012996416,1,18,"Finger"
"3066",24,772.61645206363,1,18,"Finger"
"3067",18,1192.08811153294,1,18,"Finger"
"3068",3,1188.41416339092,1,18,"Finger"
"3069",27,748.281690618569,1,18,"Finger"
"3070",82,1928.38175893121,1,18,"Finger"
"3071",6,1028.13214796606,1,18,"Finger"
"3072",7,1220.64543489978,1,18,"Finger"
"3073",9,1176.42859831085,1,18,"Finger"
"3074",56,2104.40880453643,1,18,"Finger"
"3075",73,776.765331356728,1,18,"Finger"
"3076",35,976.899816975674,1,18,"Finger"
"3077",68,784.66567592568,1,18,"Finger"
"3078",37,760.76166011535,1,18,"Finger"
"3079",64,2344.45802668051,1,18,"Finger"
"3080",4,904.803254495164,1,18,"Finger"
"3081",15,1148.62767674094,1,18,"Finger"
"3082",61,1408.65611179106,1,18,"Finger"
"3083",78,1735.81476187428,1,18,"Finger"
"3084",12,860.376762260785,1,18,"Finger"
"3085",34,1155.93427466683,1,18,"Finger"
"3086",14,1591.98154497244,1,18,"Finger"
"3087",13,808.757552361385,1,18,"Finger"
"3088",86,664.717569977256,1,18,"Finger"
"3089",84,620.327615303722,1,18,"Finger"
"3090",67,816.005438766297,1,18,"Finger"
"3091",19,1008.66859014877,1,18,"Finger"
"3092",40,2368.49318253098,1,18,"Finger"
"3093",59,1256.72136366575,1,18,"Finger"
"3094",17,908.544828253071,1,18,"Finger"
"3095",88,1100.29605035379,1,18,"Finger"
"3096",83,876.870567334663,1,18,"Finger"
"3097",75,1128.54859831077,1,18,"Finger"
"3099",29,1824.43340852024,1,18,"Finger"
"3100",52,888.511631544134,1,18,"Finger"
"3101",31,1208.66403514447,1,18,"Finger"
"3103",77,868.773354814948,1,18,"Finger"
"3104",28,1532.50155957994,1,18,"Finger"
"3105",74,1296.37562458356,1,18,"Finger"
"3107",25,828.583679834992,1,18,"Finger"
"3108",79,772.506812312713,1,18,"Finger"
"3109",11,816.517382655547,1,18,"Finger"
"3110",38,616.822848488482,1,18,"Finger"
"3111",43,672.720186033075,1,18,"Finger"
"3112",69,1188.56694507031,1,18,"Finger"
"3113",22,1024.56593886291,1,18,"Finger"
"3114",57,1784.78198062294,1,18,"Finger"
"3115",58,1708.70798479064,1,18,"Finger"
"3116",33,1836.48893600548,1,18,"Finger"
"3117",76,988.070485273965,1,18,"Finger"
"3118",8,1560.41130888661,1,18,"Finger"
"3119",85,640.807274602594,1,18,"Finger"
"3120",1,1352.65750123563,1,18,"Finger"
"3121",39,1040.53780326922,1,18,"Finger"
"3122",20,664.511063134341,1,18,"Finger"
"3123",90,1276.39082081987,1,18,"Finger"
"3124",36,1528.51941655354,1,18,"Finger"
"3126",32,776.493391334043,1,18,"Finger"
"3127",54,1392.7289351459,1,18,"Finger"
"3128",60,1208.90183755455,1,18,"Finger"
"3129",65,892.782787910619,1,18,"Finger"
"3130",62,648.635013211788,1,18,"Finger"
"3131",21,1056.58522394788,1,18,"Finger"
"3132",53,704.668609481814,1,18,"Finger"
"3133",71,588.617316061573,1,18,"Finger"
"3134",44,1484.48524070409,1,18,"Finger"
"3135",26,1420.60928358114,1,18,"Finger"
"3136",23,1227.92846641278,1,18,"Finger"
"3137",81,1616.4335971298,1,18,"Finger"
"3138",10,844.882568795583,1,18,"Finger"
"3139",42,2084.5334420319,1,18,"Finger"
"3140",55,1780.63662005115,1,18,"Finger"
"3141",5,920.539247277702,1,18,"Finger"
"3142",63,808.663440097916,1,18,"Finger"
"3143",45,876.691702003882,1,18,"Finger"
"3144",80,2084.41552576733,1,18,"Finger"
"3145",51,1032.55055831232,1,18,"Finger"
"3146",87,1036.59119331496,1,18,"Finger"
"3147",16,568.636849047834,1,18,"Finger"
"3148",2,904.663687568245,1,18,"Finger"
"3149",70,832.569203239473,1,18,"Finger"
"3150",89,1196.84031921952,1,18,"Finger"
"3152",14,1496.76193336381,1,18,"Mouth"
"3153",53,1580.87261669971,1,18,"Mouth"
